epoch,mean,median,mode,std_dev,min,max,q1_25th,q3_75th,skewness,kurtosis
0,0.00416492236328125,0.0,0.0,0.03120636131014108,-0.063792,0.118385,-0.0125665,0.01725625,0.5893508891371665,0.1295615247910482
1,-0.00038855664062500007,0.0,0.0,0.028721317113208703,-0.058362,0.076969,-0.02451125,0.0180885,0.16785376954648087,-0.4956829597863055
2,-0.0013319057617187501,0.0,0.0,0.027986593107749234,-0.059151,0.066476,-0.0257385,0.017128749999999998,0.11121261350586434,-0.49194690335410307
3,-0.00130725439453125,0.0,0.0,0.027335639917593413,-0.054906,0.066409,-0.0270115,0.018973499999999997,0.08553000471680511,-0.5783749026489771
4,-0.00116718896484375,0.0,0.0,0.02616803667590705,-0.051454,0.061434,-0.02750925,0.01733675,0.12212033769064581,-0.6306262799687659
5,-0.0009764716796875001,0.0,0.0,0.02561984987831279,-0.05066,0.059346,-0.02689725,0.01741675,0.13219034296474522,-0.646073788942624
6,-0.000910189453125,0.0,-0.0,0.0259770278925086,-0.052473,0.064607,-0.02733825,0.01836775,0.13651761963729273,-0.6871303187286011
7,-0.0008192275390624999,0.0,0.0,0.02462852905204779,-0.045959,0.058057,-0.02601075,0.016511249999999998,0.17778021543274705,-0.5997808526140855
8,-0.0004168237304687501,0.0,0.0,0.025388359368276967,-0.049209,0.059273,-0.0272915,0.019538,0.17834136549984142,-0.6996961334202569
9,-0.0005859072265624999,0.0,0.0,0.02523427044075061,-0.05134,0.063031,-0.025776,0.0156475,0.23727301903126433,-0.4701063620651289
10,-0.00076106689453125,0.0,-0.0,0.024440065584493298,-0.050852,0.05908,-0.02356775,0.015015750000000001,0.21071268194618167,-0.4266054434446307
11,-0.00010688378906249996,0.0,0.0,0.02371029169372108,-0.046067,0.057847,-0.022279,0.01582325,0.26205571296279384,-0.40754711986329406
12,-0.0002664658203125,0.0,-0.0,0.02385732489454406,-0.045673,0.057575,-0.022891500000000002,0.01485825,0.3101424800440187,-0.3297426938368928
13,-0.000571955078125,0.0,0.0,0.02370229951361964,-0.044989,0.055046,-0.0216475,0.01295,0.24068949671636017,-0.3969018328690117
14,-0.00016276220703125016,0.0,0.0,0.022746024223352385,-0.046155,0.060619,-0.018794250000000002,0.0127455,0.2782873702555415,-0.3707704318952727
15,0.00014709814453125005,0.0,0.0,0.02212321966516539,-0.040795,0.054431,-0.017081,0.0102125,0.32259068701658833,-0.3247751153704055
16,0.00022311328125000009,0.0,0.0,0.022456748787531733,-0.039872,0.056088,-0.0193475,0.009500749999999999,0.32481038626082626,-0.3655870675143409
17,-0.00037262255859374995,0.0,0.0,0.022781176660581944,-0.04033,0.052565,-0.01584425,0.00268525,0.281320037697255,-0.3376134545226819
18,0.0002501972656250001,0.0,0.0,0.02170502420247514,-0.041611,0.052497,-0.01380325,0.00271475,0.34032434465908556,-0.312314114255404
19,-8.897949218749981e-05,0.0,0.0,0.021805530767117602,-0.043526,0.054864,-0.01017175,0.0,0.3435571094171541,-0.17708355979058243
20,4.475585937499998e-05,0.0,0.0,0.022356931728907264,-0.045144,0.060453,-0.00780725,0.0,0.35239856116231366,-0.1317775298736037
21,-0.00012672363281249996,0.0,0.0,0.021837037893556826,-0.048509,0.054394,-0.00044925,0.0,0.31550265972818864,-0.13409938863929316
22,-0.00019121484375000006,0.0,0.0,0.0226131031210106,-0.044577,0.056198,-0.0,0.0,0.35008130671341897,-0.07233536032736732
23,-0.000256259765625,0.0,-0.0,0.0194437244002941,-0.03938,0.05271,0.0,0.0,0.3562540166159572,-0.021531325749301278
24,0.0001455009765625,0.0,0.0,0.020351256353815357,-0.037592,0.052218,0.0,0.0,0.39578431172622575,-0.09526779461718737
25,-0.00032848388671875,0.0,0.0,0.02100197777428071,-0.042219,0.052626,0.0,0.0,0.3190397720919624,0.015306823089479504
26,-5.527050781250006e-05,0.0,0.0,0.02150948684020551,-0.044627,0.05624,0.0,0.0,0.35105016226024144,-0.024857288845784087
27,-2.269384765624986e-05,0.0,0.0,0.02152315504623018,-0.044,0.056881,0.0,0.0,0.3876959275217185,-0.0054086533667985215
28,-0.00016402832031249992,0.0,0.0,0.02088367231322852,-0.039817,0.052135,-0.0,0.0,0.3507604391623537,-0.028063249074250063
29,2.3497558593750013e-05,0.0,-0.0,0.021035558094374174,-0.038832,0.04814,0.0,0.0,0.394432774677846,-0.04697264492875464
30,-0.00015641455078125005,0.0,-0.0,0.0200500703607547,-0.043752,0.049389,0.0,0.0,0.3140861677809565,-0.15984613375670698
31,-0.00029683837890624986,0.0,-0.0,0.021081316010582423,-0.045045,0.055712,0.0,0.0,0.3149559630723769,-0.02806036433069181
32,8.733154296874991e-05,0.0,-0.0,0.0207786111545421,-0.038885,0.051199,-0.0,0.0,0.37573660521777236,-0.12524419081210514
33,0.00015615869140624995,0.0,-0.0,0.020760037594628376,-0.039872,0.052759,0.0,0.0,0.39871883913891704,-0.07350369314244887
34,8.93212890625e-05,0.0,-0.0,0.019803722842736654,-0.042241,0.053231,0.0,0.0,0.35039159651650525,-0.05861224235225526
35,-2.2293945312500097e-05,0.0,-0.0,0.020225910591042333,-0.040451,0.049274,0.0,0.0,0.37239939886474044,-0.01792537812820605
36,-2.2124023437499764e-06,0.0,-0.0,0.019858544893137473,-0.041607,0.053115,0.0,0.0,0.3572615057877526,-0.06141098965566272
37,-0.00026968847656249994,0.0,-0.0,0.020166335057588088,-0.037399,0.049049,0.0,0.0,0.370631031213078,0.00898907489582923
38,2.516357421875012e-05,0.0,-0.0,0.020642407670631076,-0.03914,0.050127,-0.0,0.0,0.3606871518797219,-0.18076464186359864
39,0.0002813598632812501,0.0,-0.0,0.019784734719495014,-0.04159,0.052761,0.0,0.0,0.4161437013995251,-0.063539583330257
40,0.00027080615234375,0.0,-0.0,0.019406462915851453,-0.038903,0.049896,0.0,0.0,0.4052483387566076,-0.14797478580441137
41,6.015136718749931e-06,0.0,-0.0,0.01939902858539313,-0.041056,0.052965,0.0,0.0,0.3972980780379246,0.0859101828665616
42,0.00023343994140625005,0.0,-0.0,0.019780407620055094,-0.038384,0.048915,0.0,0.0,0.38284601591970935,-0.10442961369554205
43,0.00013230761718750007,0.0,-0.0,0.018961240121866573,-0.044955,0.049691,0.0,0.0,0.368650597676294,-0.010356653154525386
44,-0.00017828710937500006,0.0,-0.0,0.019643868648041643,-0.041568,0.049878,-0.0,0.0,0.311849323988421,-0.06807898111596522
45,0.00025790673828124996,0.0,-0.0,0.019233836627964886,-0.038168,0.047612,0.0,0.0,0.41062033883050625,-0.08170495327256244
46,2.2807128906249973e-05,0.0,-0.0,0.01946530289003961,-0.039395,0.049543,0.0,0.0,0.38761380878247514,0.03892866905189951
47,0.00031028564453124987,0.0,-0.0,0.01793758905819434,-0.038291,0.045926,-0.0,0.0,0.38710319081889494,-0.009105658250887494
48,0.00031666015625,0.0,-0.0,0.018398172644848793,-0.045659,0.050532,0.0,0.0,0.37713005464408444,0.05230841085546345
49,7.008007812499999e-05,0.0,-0.0,0.019790886286157938,-0.040506,0.047082,0.0,0.0,0.3522198908629288,-0.09829984124987723
50,0.0003739897460937501,0.0,-0.0,0.01910436853736131,-0.039878,0.049009,0.0,0.0,0.427170122161152,-0.016201681262196566
51,-4.094677734375006e-05,0.0,-0.0,0.01847958897360539,-0.037803,0.048807,0.0,0.0,0.3722841677259901,0.10069171883599815
52,-1.1467285156250016e-05,0.0,-0.0,0.019384494812595833,-0.039916,0.048612,-0.0,0.0,0.3438819988329856,-0.046116421478156866
53,0.00024110644531249997,0.0,-0.0,0.017622850751752742,-0.036459,0.043173,-0.0,0.0,0.4099641223041888,0.008443552412912059
54,0.00011468750000000007,0.0,-0.0,0.018581979392717215,-0.03834,0.047694,0.0,0.0,0.39891453431368845,0.06636079714542031
55,0.0001951635742187499,0.0,-0.0,0.018992288151011096,-0.045122,0.051397,0.0,0.0,0.40652327774487995,0.058517209101028644
56,9.996044921874991e-05,0.0,-0.0,0.019094561654186396,-0.037662,0.050029,0.0,0.0,0.3782133777588893,0.011622248135183533
57,0.00023984423828125,0.0,-0.0,0.018764427397741017,-0.044817,0.053105,0.0,0.0,0.418156373176697,0.17942542846336584
58,0.00012008544921875013,0.0,-0.0,0.018620546334071928,-0.041655,0.047797,0.0,0.0,0.3826896601453436,0.06631769024015943
59,0.00012405761718750006,0.0,-0.0,0.01803175726105154,-0.038061,0.0497,-0.0,0.0,0.4013016153124478,0.12258661443092711
60,0.00042710595703125014,0.0,-0.0,0.018838576950852913,-0.043427,0.050759,-0.0,0.0,0.47357709006552534,0.14605461793979124
61,0.0002932768554687499,0.0,-0.0,0.017789248330935703,-0.038453,0.043201,0.0,0.0,0.4134245902270623,0.025818537264735486
62,7.849218749999998e-05,0.0,-0.0,0.01749689128682761,-0.036878,0.04678,0.0,0.0,0.4119431741853351,0.15789698031749966
63,0.0002929565429687498,0.0,-0.0,0.01758921028232995,-0.044616,0.045075,0.0,0.0,0.40620646052591947,0.09844423088927545
64,0.0003227861328125001,0.0,-0.0,0.017461207874421316,-0.039705,0.047591,0.0,0.0,0.4414115830696107,0.08504123895727389
65,0.00030256640625000005,0.0,-0.0,0.01889440463042865,-0.038302,0.047684,0.0,0.0,0.410615275323502,-0.026068770814762665
66,0.0003033388671875,0.0,-0.0,0.0175913549531387,-0.037708,0.04564,0.0,0.0,0.4229426281472071,0.03157513639593379
67,0.0006146572265625001,0.0,-0.0,0.017724498728853996,-0.041448,0.04523,0.0,0.0,0.48762998023165915,0.1605273767713742
68,0.00018879150390625,0.0,-0.0,0.017686144432705442,-0.038764,0.047311,-0.0,0.0,0.39592825331714576,0.04666427821119168
69,0.0001408686523437501,0.0,-0.0,0.017324384359491234,-0.037657,0.04549,0.0,0.0,0.3483981416550766,0.0535230741403212
70,0.00024903662109374995,0.0,-0.0,0.017817396062154274,-0.043204,0.047979,0.0,0.0,0.4222125118611124,0.18366625972650175
71,0.00048787500000000014,0.0,-0.0,0.017335299274529415,-0.035689,0.044929,-0.0,0.0,0.49509004774574084,0.13236999512883552
72,1.6731933593749996e-05,0.0,-0.0,0.0173426672777729,-0.041476,0.045564,0.0,0.0,0.33988869788096,0.0918280046412372
73,-0.0001121132812500001,0.0,-0.0,0.017755109853009664,-0.038211,0.049601,0.0,0.0,0.33999667638384645,0.06945515053707574
74,0.00018965234374999988,0.0,-0.0,0.01823106921022682,-0.047578,0.048103,-0.0,0.0,0.3871225963558439,0.14587425314146074
75,0.00042450927734374985,0.0,-0.0,0.01755913435207584,-0.037392,0.047306,0.0,0.0,0.44884435345762885,0.09842979330027779
76,0.0005495664062499999,0.0,-0.0,0.017578925407818222,-0.04253,0.046477,0.0,0.0,0.4586544841461319,0.08894909715836619
77,-2.5061523437499822e-05,0.0,-0.0,0.018126404508193354,-0.037176,0.044578,0.0,0.0,0.36344435099952377,0.03887955619748373
78,0.0002512939453125,0.0,-0.0,0.017711896603649246,-0.040723,0.044561,0.0,0.0,0.38555785780930696,-0.010222168512309615
79,0.00036176367187500005,0.0,-0.0,0.01752140845000991,-0.042963,0.045946,0.0,0.0,0.42383309767332367,0.18034003862059933
80,0.00023247460937500004,0.0,-0.0,0.01769904345897361,-0.037691,0.047199,0.0,0.0,0.4074896470734815,0.1366725437671077
81,0.00029950000000000007,0.0,-0.0,0.01757256685768398,-0.039224,0.047306,-0.0,0.0,0.4206968993727485,0.14662871414278333
82,0.00038964208984375016,0.0,-0.0,0.017740811770152742,-0.035132,0.04808,0.0,0.0,0.4644747173113709,0.18029182820976075
83,0.0004733422851562499,0.0,-0.0,0.017569906457000368,-0.037329,0.049009,-0.0,0.0,0.4613234245422976,0.11042304960714855
84,0.0005205683593749999,0.0,-0.0,0.01764300097883782,-0.043826,0.044609,0.0,0.0,0.45461316562512827,0.28006556338349897
85,0.0003950888671875001,0.0,-0.0,0.01830163327408072,-0.045649,0.050848,0.0,0.0,0.4511683996259242,0.22642112654822366
86,0.0004249228515625,0.0,-0.0,0.016522564883308815,-0.042091,0.041638,0.0,0.0,0.45507366720225584,0.28537333936907405
87,0.00038085253906250003,0.0,-0.0,0.01713226814111078,-0.042293,0.047848,-0.0,0.0,0.44354638130722146,0.26748752800808173
88,0.000421544921875,0.0,-0.0,0.016655246318725975,-0.039758,0.045663,-0.0,0.0,0.4474921904024475,0.3584032807056383
89,0.0006241259765625,0.0,-0.0,0.0169919767754103,-0.03796,0.044701,0.0,0.0,0.5004209775191545,0.3473692224703804
90,0.0002868208007812501,0.0,-0.0,0.018560913274187008,-0.04153,0.046872,-0.0,0.0,0.40768866545848786,0.1756964699969359
91,0.00040932031250000007,0.0,-0.0,0.01709266738304812,-0.036562,0.047163,0.0,0.0,0.4582147378506129,0.3044380194216636
92,0.0002720512695312499,0.0,-0.0,0.017072224646131416,-0.036027,0.049235,0.0,0.0,0.429678378508054,0.455774288357611
93,0.00037344189453125014,0.0,-0.0,0.017503567872469743,-0.038815,0.04763,0.0,0.0,0.46328252251218527,0.3723227145006134
94,0.00030909472656250004,0.0,-0.0,0.017145967896369442,-0.039392,0.047425,0.0,0.0,0.4383543235128246,0.41333753713651067
95,0.0002615195312499999,0.0,-0.0,0.01653664588764861,-0.037256,0.046296,-0.0,0.0,0.43439342997015573,0.37520619807011313
96,0.00045076464843749997,0.0,-0.0,0.016834099467831713,-0.041166,0.048756,-0.0,0.0,0.4476858773979197,0.4781813872182412
97,0.0004912617187499998,0.0,-0.0,0.016875149437962724,-0.043379,0.045679,0.0,0.0,0.4366795626282777,0.4192732713011238
98,0.00046519335937499984,0.0,-0.0,0.01726076088680111,-0.038915,0.044704,-0.0,0.0,0.4290116255282953,0.3316166841392145
99,0.00040261962890625,0.0,-0.0,0.01761936761195643,-0.043991,0.044878,0.0,0.0,0.39349504284238546,0.2928588826944756
